merk_mobil,model_mobil,tahun_produksi,bahan_bakar,jarak_tempuh,transmisi,harga,lokasi,wilayah,kapasitas_mesin
honda,hr-v,2021,Bensin,17.5,Automatic,263000000,Serpong, Tangerang Selatan Kota,1.25
honda,hr-v,2019,Bensin,62.5,Automatic,265000000,Kenjeran, Surabaya Kota,1.25
honda,wr-v,2023,Diesel,17.5,Automatic,265000000,Sako, Palembang Kota,1.25
honda,hr-v,2019,Bensin,82.5,Automatic,269000000,Kemiling, Bandar Lampung Kota,1.75
honda,wr-v,2024,Bensin,17.5,Automatic,269000000,Pondok Aren, Tangerang Selatan Kota,1.25
honda,wr-v,2023,Bensin,82.5,Automatic,270000000,Kemayoran, Jakarta Pusat,1.75
honda,hr-v,2020,Bensin,32.5,Automatic,270000000,Ilir Barat II, Palembang Kota,1.25
honda,br-v,2022,Bensin,27.5,Automatic,270000000,Sako, Palembang Kota,1.25
honda,city,2022,Bensin,17.5,Automatic,270000000,Sukarami, Palembang Kota,1.25
honda,hr-v,2020,Bensin,17.5,Automatic,270000000,Bukit Kecil, Palembang Kota,1.25
honda,hr-v,2019,Bensin,17.5,Automatic,270000000,Serpong, Tangerang Selatan Kota,1.25
honda,hr-v,2018,Bensin,17.5,Automatic,270000000,Ciputat, Tangerang Selatan Kota,1.25
honda,br-v,2023,Bensin,12.5,Automatic,270000000,Ciputat, Tangerang Selatan Kota,1.25
honda,br-v,2023,Bensin,82.5,Automatic,271000000,Cilangkap, Jakarta Timur,1.75
honda,wr-v,2024,Bensin,72.5,Automatic,271100000,Genteng, Surabaya Kota,1.25
honda,hr-v,2019,Bensin,87.5,Automatic,274000000,Duren Sawit, Jakarta Timur,1.75
honda,hr-v,2020,Bensin,67.5,Automatic,274000000,Gubeng, Surabaya Kota,1.25
honda,hr-v,2021,Bensin,87.5,Automatic,275000000,Tanjung Karang Barat, Bandar Lampung Kota,1.75
honda,hr-v,2021,Bensin,87.5,Automatic,275000000,Gunung Putri, Bogor Kab.,1.75
honda,wr-v,2023,Bensin,32.5,Automatic,275000000,Taman, Sidoarjo  Kab.,1.25
honda,hr-v,2019,Bensin,22.5,Automatic,275000000,Bukit Kecil, Palembang Kota,1.25
honda,brio,2022,Bensin,87.5,Automatic,276000000,Cipayung, Depok Kota,1.75
honda,hr-v,2021,Bensin,62.5,Automatic,277000000,Tambaksari, Surabaya Kota,1.25
honda,br-v,2022,Bensin,92.5,Automatic,278000000,Sukarame, Bandar Lampung Kota,1.75
honda,jazz,2020,Bensin,92.5,Automatic,279000000,Makasar, Jakarta Timur,1.75
honda,cr-v,2015,Bensin,97.5,Automatic,280000000,Rajabasa, Bandar Lampung Kota,1.25
honda,cr-v,2017,Bensin,12.5,Automatic,280000000,Pondok Aren, Tangerang Selatan Kota,1.25
honda,hr-v,2021,Bensin,12.5,Manual,280000000,Kemayoran, Jakarta Pusat,1.25
honda,br-v,2023,Bensin,102.5,Automatic,281400000,Metro Pusat, Metro Kota,1.75
honda,br-v,2024,Bensin,12.5,Automatic,284400000,Pondok Aren, Tangerang Selatan Kota,1.25
honda,hr-v,2019,Bensin,102.5,Automatic,285000000,Kemayoran, Jakarta Pusat,1.75
honda,city,2024,Bensin,27.5,Automatic,285000000,Ilir Timur I, Palembang Kota,1.25
honda,city,2021,Bensin,17.5,Automatic,285000000,Ilir Timur I, Palembang Kota,1.25
honda,br-v,2024,Bensin,67.5,Automatic,285600000,Genteng, Surabaya Kota,1.25
honda,city,2021,Bensin,22.5,Automatic,287500000,Ilir Barat I, Palembang Kota,1.25
honda,cr-v,2019,Bensin,182.5,Automatic,290000000,Menteng, Jakarta Pusat,1.25
honda,br-v,2024,Bensin,122.5,Automatic,290000000,Cempaka Putih, Jakarta Pusat,1.75
honda,br-v,2024,Bensin,122.5,Automatic,290000000,Duren Sawit, Jakarta Timur,1.75
honda,hr-v,2019,Bensin,22.5,Automatic,290000000,Ilir Barat I, Palembang Kota,1.25
honda,civic,2017,Bensin,17.5,Automatic,290000000,Pondok Aren, Tangerang Selatan Kota,1.25
honda,hr-v,2019,Bensin,17.5,Automatic,290000000,Ilir Timur II, Palembang Kota,1.25
honda,city,2023,Bensin,62.5,Automatic,292000000,Gubeng, Surabaya Kota,1.25
honda,hr-v,2021,Bensin,22.5,Automatic,293000000,Kemuning, Palembang Kota,1.25
honda,br-v,2024,Bensin,7.5,Automatic,294000000,Duren Sawit, Jakarta Timur,2.5
honda,hr-v,2019,Bensin,62.5,Automatic,295000000,Gubeng, Surabaya Kota,1.25
honda,cr-v,2017,Bensin,12.5,Automatic,295000000,Langkapura, Bandar Lampung Kota,1.25
honda,br-v,2024,Bensin,12.5,Automatic,299000000,Ciputat Timur, Tangerang Selatan Kota,1.25
honda,br-v,2024,Bensin,12.5,Automatic,299400000,Serpong, Tangerang Selatan Kota,1.25
honda,hr-v,2021,Bensin,62.5,Automatic,300000000,Ciracas, Jakarta Timur,1.75
honda,hr-v,2021,Bensin,62.5,Automatic,300000000,Ciracas, Jakarta Timur,1.75
honda,hr-v,2021,Bensin,62.5,Automatic,300000000,Ciracas, Jakarta Timur,1.25
honda,hr-v,2021,Bensin,62.5,Automatic,300000000,Ciracas, Jakarta Timur,1.25
honda,cr-v,2017,Bensin,32.5,Automatic,300000000,Gubeng, Surabaya Kota,1.25
honda,hr-v,2020,Bensin,27.5,Automatic,300000000,Seberang Ulu II, Palembang Kota,1.25
honda,cr-v,2017,Bensin,37.5,Automatic,302000000,Sawangan, Depok Kota,1.25
honda,cr-v,2017,Bensin,92.5,Automatic,310000000,Kemayoran, Jakarta Pusat,1.25
honda,cr-v,2017,Bensin,92.5,Automatic,310000000,Kemayoran, Jakarta Pusat,1.25
honda,civic,2018,Bensin,182.5,Automatic,315000000,Bekasi Barat, Jakarta Selatan,2.5
honda,cr-v,2018,Bensin,92.5,Automatic,315000000,Pamulang, Tangerang Selatan Kota,1.25
honda,cr-v,2018,Bensin,92.5,Automatic,315000000,Pamulang, Tangerang Selatan Kota,1.25
honda,civic hatcback,2018,Bensin,72.5,Automatic,319000000,Pancoran, Jakarta Selatan,2.5
honda,civic hatcback,2018,Bensin,72.5,Automatic,319000000,Pancoran, Jakarta Selatan,2.5
honda,cr-v,2017,Bensin,92.5,Automatic,320000000,Sawangan, Depok Kota,1.25
honda,cr-v,2017,Bensin,92.5,Automatic,320000000,Sawangan, Depok Kota,1.25
honda,cr-v,2017,Bensin,57.5,Automatic,320000000,Grogol Petamburan, Jakarta Barat,1.25
honda,cr-v,2017,Bensin,57.5,Automatic,320000000,Grogol Petamburan, Jakarta Barat,1.25
honda,cr-v,2022,Bensin,42.5,Automatic,320000000,Bekasi Selatan, Jakarta Selatan,1.25
honda,city,2022,Bensin,22.5,Automatic,320000000,Sukmajaya, Depok Kota,2.5
honda,city,2022,Bensin,22.5,Automatic,320000000,Sukmajaya, Depok Kota,2.5
honda,city,2024,Bensin,2.5,Automatic,320000000,Kelapa Gading, Jakarta Utara,2.5
honda,city,2024,Bensin,2.5,Automatic,320000000,Kelapa Gading, Jakarta Utara,2.5
honda,city,2024,Bensin,2.5,Automatic,320300000,Cilandak, Jakarta Selatan,2.5
honda,city,2024,Bensin,2.5,Automatic,320300000,Cilandak, Jakarta Selatan,2.5
honda,cr-v,2017,Bensin,57.5,Automatic,321000000,Grogol Petamburan, Jakarta Barat,1.25
honda,cr-v,2017,Bensin,57.5,Automatic,321000000,Grogol Petamburan, Jakarta Barat,1.25
honda,civic hatcback,2017,Bensin,52.5,Automatic,322000000,Grogol Petamburan, Jakarta Barat,2.5
honda,civic hatcback,2017,Bensin,52.5,Automatic,322000000,Grogol Petamburan, Jakarta Barat,2.5
honda,cr-v,2019,Bensin,52.5,Automatic,325000000,Bekasi Selatan, Bekasi Kota,1.25
honda,cr-v,2019,Bensin,52.5,Automatic,325000000,Bekasi Selatan, Bekasi Kota,1.25
honda,civic hatcback,2017,Bensin,47.5,Automatic,325000000,Pancoran Mas, Depok Kota,2.5
honda,civic hatcback,2017,Bensin,47.5,Automatic,325000000,Pancoran Mas, Depok Kota,2.5
honda,cr-v,2018,Bensin,82.5,Automatic,327000000,Grogol Petamburan, Jakarta Barat,1.25
honda,cr-v,2018,Bensin,82.5,Automatic,327000000,Grogol Petamburan, Jakarta Barat,1.25
honda,civic hatcback,2018,Bensin,92.5,Automatic,328000000,Cempaka Putih, Jakarta Pusat,2.5
honda,civic hatcback,2018,Bensin,92.5,Automatic,328000000,Cempaka Putih, Jakarta Pusat,2.5
honda,cr-v,2018,Bensin,82.5,Automatic,328000000,Medan Satria, Bekasi Kota,1.25
honda,cr-v,2018,Bensin,82.5,Automatic,328000000,Medan Satria, Bekasi Kota,1.25
honda,cr-v,2017,Bensin,122.5,Automatic,330000000,Kemayoran, Jakarta Pusat,1.25
honda,cr-v,2017,Bensin,122.5,Automatic,330000000,Kemayoran, Jakarta Pusat,1.25
honda,cr-v,2017,Bensin,122.5,Automatic,330000000,Kemayoran, Jakarta Pusat,1.25
honda,cr-v,2017,Bensin,122.5,Automatic,330000000,Kemayoran, Jakarta Pusat,1.25
honda,cr-v,2017,Bensin,107.5,Automatic,330000000,Kemayoran, Jakarta Pusat,1.25
honda,cr-v,2017,Bensin,107.5,Automatic,330000000,Kemayoran, Jakarta Pusat,1.25
honda,cr-v,2018,Bensin,47.5,Automatic,330000000,Medan Satria, Bekasi Kota,1.25
honda,cr-v,2018,Bensin,47.5,Automatic,330000000,Medan Satria, Bekasi Kota,1.25
honda,cr-v,2017,Bensin,47.5,Automatic,330000000,Tanah Sareal, Bogor Kota,1.25
honda,city,2024,Bensin,2.5,Automatic,330000000,Kemayoran, Jakarta Pusat,2.5
honda,city,2024,Bensin,2.5,Automatic,330000000,Kemayoran, Jakarta Pusat,2.5
honda,cr-v,2017,Bensin,112.5,Automatic,332000000,Grogol Petamburan, Jakarta Barat,1.25
honda,cr-v,2017,Bensin,112.5,Automatic,332000000,Grogol Petamburan, Jakarta Barat,1.25
honda,civic hatcback,2018,Bensin,67.5,Automatic,332000000,Cempaka Putih, Jakarta Pusat,2.5
honda,civic hatcback,2018,Bensin,67.5,Automatic,332000000,Cempaka Putih, Jakarta Pusat,2.5
honda,cr-v,2018,Bensin,52.5,Automatic,332000000,Makasar, Jakarta Timur,1.25
honda,hr-v,2023,Bensin,22.5,Automatic,335000000,Pancoran Mas, Depok Kota,1.25
honda,hr-v,2023,Bensin,22.5,Automatic,335000000,Pancoran Mas, Depok Kota,1.25
honda,cr-v,2017,Bensin,97.5,Automatic,337000000,Gunung Putri, Bogor Kab.,1.25
honda,cr-v,2017,Bensin,97.5,Automatic,337000000,Gunung Putri, Bogor Kab.,1.25
honda,hr-v,2023,Bensin,7.5,Automatic,337000000,Bekasi Utara, Bekasi Kota,1.25
honda,hr-v,2023,Bensin,7.5,Automatic,337000000,Bekasi Utara, Bekasi Kota,1.25
honda,civic hatcback,2017,Bensin,32.5,Automatic,339000000,Bekasi Barat, Bekasi Kota,2.5
honda,civic hatcback,2017,Bensin,32.5,Automatic,339000000,Bekasi Barat, Bekasi Kota,2.5
honda,civic hatcback,2019,Bensin,32.5,Automatic,343000000,Pancoran, Jakarta Selatan,2.5
honda,civic hatcback,2019,Bensin,32.5,Automatic,343000000,Pancoran, Jakarta Selatan,2.5
honda,cr-v,2018,Bensin,67.5,Automatic,344000000,Kebayoran Lama, Jakarta Selatan,1.25
honda,cr-v,2018,Bensin,67.5,Automatic,344000000,Kebayoran Lama, Jakarta Selatan,1.25
honda,cr-v,2017,Bensin,62.5,Automatic,345000000,Cilandak, Jakarta Selatan,1.25
honda,hr-v,2023,Bensin,17.5,Automatic,345000000,Bekasi Barat, Bekasi Kota,1.75
honda,hr-v,2023,Bensin,17.5,Automatic,345000000,Bekasi Barat, Bekasi Kota,1.75
honda,cr-v,2018,Bensin,62.5,Automatic,349000000,Sawangan, Depok Kota,1.25
honda,cr-v,2019,Bensin,252.5,Automatic,350000000,Bekasi Barat, Bekasi Kota,1.25
honda,civic,2018,Bensin,67.5,Automatic,350000000,Sukaraja, Bogor Kab.,2.5
honda,cr-v,2018,Bensin,62.5,Automatic,350000000,Bogor Utara - Kota, Bogor Kota,1.25
honda,hr-v,2024,Bensin,2.5,Automatic,350000000,Kemayoran, Jakarta Pusat,1.75
honda,hr-v,2024,Bensin,2.5,Automatic,350000000,Kemayoran, Jakarta Pusat,1.75
honda,cr-v,2019,Bensin,147.5,Automatic,351000000,Jagakarsa, Bekasi Kota,1.25
honda,civic hatcback,2018,Bensin,42.5,Automatic,351000000,Bekasi Barat, Bekasi Kota,2.5
honda,civic hatcback,2018,Bensin,42.5,Automatic,351000000,Bekasi Barat, Bekasi Kota,2.5
honda,cr-v,2017,Bensin,67.5,Automatic,353000000,Beji, Depok Kota,1.25
honda,cr-v,2017,Bensin,67.5,Automatic,353000000,Beji, Depok Kota,1.25
honda,city,2023,Bensin,72.5,Automatic,355000000,Bekasi Barat, Bekasi Kota,2.5
honda,cr-v,2019,Bensin,37.5,Automatic,355000000,Kebon Jeruk, Jakarta Barat,1.25
honda,cr-v,2019,Bensin,37.5,Automatic,355000000,Kebon Jeruk, Jakarta Barat,1.25
honda,hr-v,2024,Bensin,2.5,Automatic,356900000,Sawangan, Depok Kota,1.25
honda,hr-v,2024,Bensin,2.5,Automatic,356900000,Sawangan, Depok Kota,1.25
honda,cr-v,2019,Bensin,97.5,Automatic,360000000,Bogor Barat - Kota, Bogor Kota,1.25
honda,civic hatcback,2019,Bensin,62.5,Automatic,362000000,Cempaka Putih, Jakarta Pusat,2.5
honda,civic hatcback,2019,Bensin,62.5,Automatic,362000000,Cempaka Putih, Jakarta Pusat,2.5
honda,civic hatcback,2019,Bensin,62.5,Automatic,362000000,Cempaka Putih, Jakarta Pusat,2.5
honda,civic hatcback,2019,Bensin,62.5,Automatic,362000000,Cempaka Putih, Jakarta Pusat,2.5
honda,hr-v,2023,Bensin,87.5,Automatic,365000000,Tanah Sereal, Bogor Kota,1.25
honda,cr-v,2017,Bensin,87.5,Automatic,366000000,Jatinegara, Jakarta Timur,1.25
honda,civic,2018,Bensin,62.5,Automatic,366000000,Grogol Petamburan, Jakarta Barat,1.75
honda,civic,2018,Bensin,62.5,Automatic,366000000,Grogol Petamburan, Jakarta Barat,1.75
honda,cr-v,2021,Bensin,162.5,Automatic,367000000,Bogor Tengah - Kota, Bogor Kota,1.25
honda,cr-v,2019,Bensin,72.5,Automatic,367000000,Cempaka Putih, Jakarta Pusat,1.25
honda,cr-v,2019,Bensin,72.5,Automatic,367000000,Cempaka Putih, Jakarta Pusat,1.25
honda,hr-v,2024,Bensin,2.5,Automatic,369200000,Cilandak, Jakarta Selatan,1.25
honda,hr-v,2024,Bensin,2.5,Automatic,369200000,Cilandak, Jakarta Selatan,1.25
honda,cr-v,2020,Bensin,32.5,Automatic,370000000,Pondok Aren, Tangerang Selatan Kota,1.25
honda,cr-v,2020,Bensin,32.5,Automatic,370000000,Pondok Aren, Tangerang Selatan Kota,1.25
honda,cr-v,2018,Bensin,97.5,Automatic,374000000,Bekasi Barat, Bekasi Kota,1.25
honda,cr-v,2018,Bensin,97.5,Automatic,374000000,Jati Sampurna, Bekasi Kota,1.25
honda,cr-v,2018,Bensin,97.5,Automatic,374000000,Bekasi Barat, Bekasi Kota,1.25
honda,cr-v,2018,Bensin,97.5,Automatic,374000000,Bekasi Barat, Bekasi Kota,1.25
honda,cr-v,2018,Bensin,97.5,Automatic,374000000,Bekasi Barat, Bekasi Kota,1.25
honda,cr-v,2018,Bensin,97.5,Automatic,374000000,Jati Sampurna, Bekasi Kota,1.25
honda,cr-v,2018,Bensin,97.5,Automatic,374000000,Bekasi Barat, Bekasi Kota,1.25
honda,cr-v,2018,Bensin,97.5,Automatic,374000000,Bekasi Barat, Bekasi Kota,1.25
honda,hr-v,2024,Bensin,2.5,Automatic,375000000,Tanjung Priok, Jakarta Utara,1.75
honda,hr-v,2024,Bensin,2.5,Automatic,375000000,Kelapa Gading, Jakarta Utara,1.75
honda,hr-v,2024,Bensin,2.5,Automatic,375000000,Tanjung Priok, Jakarta Utara,1.75
honda,hr-v,2024,Bensin,2.5,Automatic,375000000,Kelapa Gading, Jakarta Utara,1.75
honda,cr-v,2019,Bensin,92.5,Automatic,378000000,Cempaka Putih, Jakarta Pusat,1.25
honda,cr-v,2019,Bensin,92.5,Automatic,378000000,Cempaka Putih, Jakarta Pusat,1.25
honda,cr-v,2019,Bensin,47.5,Automatic,378000000,Cilandak, Jakarta Selatan,1.25
honda,cr-v,2019,Bensin,47.5,Automatic,378000000,Cilandak, Jakarta Selatan,1.25
honda,hr-v,2024,Bensin,2.5,Automatic,380000000,Cilandak, Jakarta Selatan,1.5
honda,hr-v,2024,Bensin,2.5,Automatic,380000000,Cilandak, Jakarta Selatan,1.5
honda,cr-v,2020,Bensin,67.5,Automatic,380250000,Limo, Depok Kota,1.25
honda,cr-v,2020,Bensin,67.5,Automatic,380250000,Limo, Depok Kota,1.25
honda,cr-v,2020,Bensin,27.5,Manual,381000000,Cinere, Depok Kota,1.25
honda,cr-v,2020,Bensin,27.5,Manual,381000000,Cinere, Depok Kota,1.25
honda,cr-v,2020,Bensin,97.5,Automatic,385000000,Bekasi Barat, Tangerang Selatan Kota,1.25
honda,civic hatcback,2020,Bensin,22.5,Automatic,385250000,Limo, Depok Kota,2.5
honda,civic hatcback,2020,Bensin,22.5,Automatic,385250000,Limo, Depok Kota,2.5
honda,hr-v,2024,Bensin,22.5,Automatic,390000000,Bekasi Barat, Bekasi Kota,1.75
honda,hr-v,2024,Bensin,22.5,Automatic,390000000,Bekasi Barat, Bekasi Kota,1.75
honda,cr-v,2019,Bensin,37.5,Automatic,393000000,Duren Sawit, Jakarta Timur,1.25
honda,cr-v,2019,Bensin,37.5,Automatic,393000000,Duren Sawit, Jakarta Timur,1.25
honda,cr-v,2019,Bensin,37.5,Automatic,393000000,Duren Sawit, Jakarta Timur,1.25
honda,cr-v,2019,Bensin,37.5,Automatic,393000000,Duren Sawit, Jakarta Timur,1.25
honda,cr-v,2021,Bensin,102.5,Automatic,395000000,Bekasi Barat, Jakarta Selatan,1.25
honda,civic hatcback,2021,Bensin,32.5,Automatic,399000000,Medan Satria, Bekasi Kota,2.5
honda,civic hatcback,2021,Bensin,32.5,Automatic,399000000,Medan Satria, Bekasi Kota,2.5
honda,hr-v,2022,Bensin,157.5,Automatic,420000000,Bekasi Barat, Bekasi Kota,1.25
honda,accord,2020,Bensin,27.5,Automatic,428000000,Duren Sawit, Jakarta Timur,1.75
honda,accord,2020,Bensin,27.5,Automatic,428000000,Duren Sawit, Jakarta Timur,1.75
honda,accord,2020,Bensin,27.5,Automatic,435000000,Duren Sawit, Jakarta Timur,1.25
honda,accord,2020,Bensin,27.5,Automatic,435000000,Duren Sawit, Jakarta Timur,1.25
honda,accord,2019,Bensin,102.5,Automatic,438000000,Cilangkap, Jakarta Timur,1.25
honda,accord,2019,Bensin,102.5,Automatic,438000000,Cilangkap, Jakarta Timur,1.25
honda,cr-v,2021,Bensin,37.5,Automatic,449000000,Cempaka Putih, Jakarta Pusat,1.25
honda,cr-v,2021,Bensin,37.5,Automatic,449000000,Cempaka Putih, Jakarta Pusat,1.25
honda,n-one,2022,Bensin,2.5,Automatic,450000000,Pancoran, Jakarta Selatan,1.25
honda,n-one,2022,Bensin,2.5,Automatic,450000000,Pancoran, Jakarta Selatan,1.25
honda,cr-v,2021,Bensin,47.5,Automatic,451000000,Jagakarsa, Jakarta Selatan,1.25
honda,cr-v,2021,Bensin,47.5,Automatic,451000000,Jagakarsa, Jakarta Selatan,1.25
honda,cr-v,2021,Bensin,52.5,Automatic,459000000,Kebayoran Lama, Jakarta Selatan,1.25
honda,cr-v,2021,Bensin,52.5,Automatic,459000000,Kebayoran Lama, Jakarta Selatan,1.25
honda,cr-v,2021,Bensin,22.5,Automatic,459000000,Kelapa Gading, Jakarta Utara,1.25
honda,cr-v,2021,Bensin,22.5,Automatic,459000000,Kelapa Gading, Jakarta Utara,1.25
honda,cr-v,2022,Bensin,7.5,Automatic,470000000,Mampang Prapatan, Jakarta Selatan,1.25
honda,cr-v,2022,Bensin,7.5,Automatic,470000000,Pesanggrahan, Jakarta Selatan,1.25
honda,cr-v,2022,Bensin,7.5,Automatic,470000000,Pancoran, Jakarta Selatan,1.25
honda,cr-v,2022,Bensin,7.5,Automatic,470000000,Mampang Prapatan, Jakarta Selatan,1.25
honda,cr-v,2022,Bensin,7.5,Automatic,470000000,Pesanggrahan, Jakarta Selatan,1.25
honda,cr-v,2022,Bensin,7.5,Automatic,470000000,Pancoran, Jakarta Selatan,1.25
honda,accord,2022,Bensin,22.5,Automatic,472000000,Kelapa Gading, Jakarta Utara,1.75
honda,accord,2022,Bensin,22.5,Automatic,472000000,Kelapa Gading, Jakarta Utara,1.75
honda,cr-v,2022,Bensin,47.5,Automatic,490000000,Kebayoran Lama, Jakarta Selatan,1.25
honda,cr-v,2022,Bensin,47.5,Automatic,490000000,Kebayoran Lama, Jakarta Selatan,1.25
honda,civic hatcback,2022,Bensin,21.5,Automatic,495000000,Beji, Depok Kota,2.5
honda,civic hatcback,2022,Bensin,21.5,Automatic,495000000,Beji, Depok Kota,2.5
honda,odyssey,2019,Bensin,42.5,Automatic,499000000,Bekasi Barat, Bekasi Kota,1.25
honda,odyssey,2019,Bensin,42.5,Automatic,499000000,Bekasi Barat, Bekasi Kota,1.25
honda,accord,2020,Bensin,32.5,Automatic,514000000,Jatinegara, Jakarta Timur,1.75
honda,accord,2020,Bensin,32.5,Automatic,514000000,Jatinegara, Jakarta Timur,1.75
honda,civic hatcback,2023,Bensin,22.5,Automatic,559000000,Bekasi Barat, Bekasi Kota,2.5
honda,civic hatcback,2023,Bensin,22.5,Automatic,559000000,Bekasi Barat, Bekasi Kota,2.5
honda,civic hatcback,2024,Bensin,2.5,Automatic,580000000,Kelapa Gading, Jakarta Utara,2.5
honda,civic hatcback,2024,Bensin,2.5,Automatic,580000000,Kelapa Gading, Jakarta Utara,2.5
honda,civic hatcback,2024,Bensin,2.5,Automatic,590000000,Cilandak, Jakarta Selatan,2.5
honda,civic hatcback,2024,Bensin,2.5,Automatic,590000000,Cilandak, Jakarta Selatan,2.5
honda,cr-v,2023,Bensin,2.5,Automatic,780000000,Cilandak, Jakarta Selatan,1.25
honda,cr-v,2023,Bensin,2.5,Automatic,780000000,Kelapa Gading, Jakarta Utara,1.25
honda,cr-v,2023,Bensin,2.5,Automatic,780000000,Cilandak, Jakarta Selatan,1.25
honda,cr-v,2023,Bensin,2.5,Automatic,780000000,Kelapa Gading, Jakarta Utara,1.25
honda,civic hatcback type-r,2018,Bensin,7.5,Manual,895000000,Sukmajaya, Depok Kota,2.5
honda,civic hatcback type-r,2018,Bensin,7.5,Manual,895000000,Sukmajaya, Depok Kota,2.5
hyundai,creta,2022,Bensin,42.5,Manual,229000000,Tanjung Karang Pusat, Bandar Lampung Kota,1.75
hyundai,stargazer x,2021,Bensin,37.5,Automatic,242500000,Gubeng, Surabaya Kota,1.25
hyundai,stargazer x,2023,Bensin,12.5,Automatic,253000000,Pondok Aren, Tangerang Selatan Kota,1.25
hyundai,creta,2024,Bensin,67.5,Automatic,259900000,Duren Sawit, Jakarta Timur,1.75
hyundai,creta,2022,Bensin,82.5,Automatic,269000000,Tebet, Jakarta Selatan,1.75
hyundai,creta,2022,Bensin,82.5,Automatic,270000000,Makasar, Jakarta Timur,1.75
hyundai,stargazer x,2023,Bensin,82.5,Automatic,273000000,Tanah Abang, Jakarta Pusat,1.75
hyundai,stargazer x,2023,Bensin,12.5,Automatic,275000000,Ciputat Timur, Tangerang Selatan Kota,1.25
hyundai,stargazer x,2023,Bensin,12.5,Automatic,275000000,Ciputat, Tangerang Selatan Kota,1.25
hyundai,h-1,2018,Bensin,12.5,Automatic,278000000,Pondok Aren, Tangerang Selatan Kota,1.25
hyundai,creta,2022,Bensin,102.5,Automatic,285000000,Duren Sawit, Jakarta Timur,1.75
hyundai,stargazer,2024,Bensin,107.5,Automatic,285900000,Duren Sawit, Jakarta Timur,1.75
hyundai,creta,2022,Bensin,107.5,Automatic,287000000,Kemayoran, Jakarta Pusat,1.75
hyundai,creta,2022,Bensin,107.5,Automatic,288000000,Kemayoran, Jakarta Pusat,1.75
hyundai,creta,2022,Bensin,12.5,Automatic,295000000,Duren Sawit, Jakarta Timur,2.5
hyundai,creta,2023,Bensin,7.5,Automatic,295000000,Tebet, Jakarta Selatan,2.5
hyundai,creta,2022,Bensin,42.5,Automatic,315000000,Tanah Sereal, Bogor Kota,2.5
hyundai,creta,2022,Bensin,17.5,Automatic,315000000,Grogol Petamburan, Jakarta Barat,2.5
hyundai,creta,2022,Bensin,17.5,Automatic,315000000,Grogol Petamburan, Jakarta Barat,2.5
hyundai,h1,2017,Diesel,47.5,Automatic,320000000,Kemayoran, Jakarta Pusat,2.5
hyundai,h1,2017,Diesel,47.5,Automatic,320000000,Kemayoran, Jakarta Pusat,2.5
hyundai,stargazer,2024,Bensin,12.5,Automatic,321800000,Bekasi Barat, Bekasi Kota,2.5
hyundai,stargazer,2024,Bensin,12.5,Automatic,321800000,Bekasi Barat, Bekasi Kota,2.5
hyundai,palisade,2021,Diesel,62.5,Automatic,350000000,Bekasi Barat, Bekasi Kota,2.5
hyundai,creta,2024,Bensin,92.5,Automatic,368000000,Bekasi Selatan, Bekasi Kota,2.5
hyundai,kona,2021,Bensin,107.5,Automatic,399000000,Bogor Barat - Kota, Bogor Kota,2.5
hyundai,h1,2020,Diesel,47.5,Automatic,459500000,Bekasi Barat, Bekasi Kota,1.25
hyundai,h1,2020,Diesel,47.5,Automatic,459500000,Bekasi Barat, Bekasi Kota,1.25
hyundai,ioniq 5,2022,Bensin,167.5,Automatic,480000000,Rawalumbu, Bekasi Kota,2.5
hyundai,santa fe,2022,Bensin,17.5,Automatic,496000000,Bekasi Utara, Bekasi Kota,1.25
hyundai,santa fe,2022,Bensin,17.5,Automatic,496000000,Bekasi Utara, Bekasi Kota,1.25
hyundai,ioniq 5,2022,Listrik,32.5,Automatic,585000000,Cilandak, Jakarta Selatan,1.25
hyundai,ioniq 5,2022,Listrik,32.5,Automatic,585000000,Cilandak, Jakarta Selatan,1.25
hyundai,palisade,2023,Diesel,37.5,Automatic,604000000,Kebayoran Baru, Bekasi Kota,2.5
hyundai,palisade,2021,Diesel,52.5,Automatic,640000000,Kemayoran, Jakarta Pusat,1.25
hyundai,palisade,2021,Diesel,52.5,Automatic,640000000,Kemayoran, Jakarta Pusat,1.25
hyundai,palisade,2024,Diesel,97.5,Automatic,675000000,Bekasi Selatan, Bekasi Kota,2.5
hyundai,ioniq 5,2023,Bensin,262.5,Automatic,685000000,Bogor Tengah - Kota, Bogor Kota,2.5
hyundai,palisade,2021,Diesel,302.5,Automatic,720000000,Bogor Selatan - Kota, Bogor Kota,2.5
isuzu,traga,2019,Diesel,12.5,Manual,165000000,Semarang Tengah, Semarang Kota,1.25
isuzu,mux,2019,Diesel,57.5,Manual,253000000,Gubeng, Surabaya Kota,1.25
isuzu,mux,2019,Diesel,62.5,Automatic,254000000,Duren Sawit, Jakarta Timur,1.75
isuzu,mux,2019,Diesel,77.5,Manual,265000000,Duren Sawit, Jakarta Timur,1.75
isuzu,mu-x,2014,Diesel,77.5,Automatic,265000000,Sukarame, Bandar Lampung Kota,1.75
isuzu,elf,2022,Diesel,92.5,Manual,280000000,Rajabasa, Bandar Lampung Kota,1.75
isuzu,elf,2019,Diesel,92.5,Automatic,370000000,Pondok Aren, Bekasi Kota,2.5
jeep,wrangler,2019,Bensin,42.5,Automatic,860000000,Bekasi Barat, Bekasi Kota,2.5
